CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),symbol,Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
DPM,2023,4,9594723290083,1241561362115,5385000000000,642052906751,1910840607214,415268414003,3727744041308,,2988445788293,190456645571,33359983256,258211259154,13322467331391,1764060255738,1476305673739,287754581999,11558407075653,11558407075653,0,2851548236642,174796246903,13322467331391,65442486447,,1942109074750,162451600,4599179502370,3914000000000,3914000000000,,0,124312355882,0,,57260546971,20502000000,876100000,876100000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2023,3,10440540154330,1186950889877,6100000000000,624440372086,2204585272635,324563619732,3834943943222,,3036103892883,192897480422,35257681373,290285621064,14275484097552,2748575888064,2135662543329,612913344735,11526908209488,11526908209488,0,2806783964080,188061653300,14275484097552,118274208446,,2228226791780,189892600,4599179502370,3914000000000,3914000000000,,304432634833,162483632548,342718859096,,47708943773,20502000000,864966000,864966000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2023,2,11274577713572,1268363357182,6700000000000,599541408369,2336851373935,369821574086,3883490166568,,3066656421101,195338315272,36355111666,266076086232,15158067880140,2471023826635,1832999196285,638024630350,12687044053505,12687044053505,0,3967065190719,187916270678,15158067880140,79459564060,,2466504986386,0,4599179502370,3914000000000,3914000000000,,404181261341,62817105749,237090634096,,40190651654,20502000000,1154100000,1154100000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2023,1,11707171827303,1878666789902,5430000000000,499853084615,3495919578217,402732374569,4064333305084,,3156120649557,197752619309,35149561316,393988859240,15771505132387,3097689072508,2509794556181,587894516327,12673816059879,12673816059879,0,5055399535218,188493450064,15771505132387,109337009958,,3612524501542,152552200,3497039984859,3914000000000,3914000000000,,405331669426,145547199367,232043481704,,38431997346,20502000000,1154100000,1154100000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2022,4,13627704202941,1883841053069,7080000000000,458327989385,3920234327069,285300833418,4119841755554,,3254819127727,200140392532,41768055625,403021624965,17747545958495,3708821779686,3022982360369,685839419317,14038724178809,14038724178809,0,6422385343631,186415760581,17747545958495,90137615251,,4011015171397,0,3497039984859,3914000000000,3914000000000,,505108697415,71911963956,202043481704,,41957997354,20502000000,1154100000,1154100000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2022,3,12683948261515,3267683743811,5830000000000,548990235462,2738412563339,298861718903,4078593473774,,3350007407286,202581227383,39710011335,285697053845,16762541735289,3767029051707,3038067046062,728962005645,12995512683582,12995512683582,0,5365234139133,200355469852,16762541735289,163834304105,,2740744279499,110000000,3497039984859,3914000000000,3914000000000,,504142625243,185722796603,294700831680,,31263003514,20502000000,1149100000,1149100000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2022,2,13309577816832,4798068973859,4830000000000,619121223703,2734957955025,327429664245,4151266798184,,3468550827452,205022062233,39710011334,239291783291,17460844615016,3882914463814,3097107723341,785806740473,13577930151202,13577930151202,0,5932394789891,215612286714,17460844615016,145171001266,,2737519839357,0,3497039984859,3914000000000,3914000000000,,603902488282,123756191934,201300831680,,25582700187,20502000000,1006500000,1006500000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2022,1,11524073914687,3510320317982,4945000000000,547021592384,2177004500768,344727503553,4308993784319,,3592783669300,207436366270,38233353107,291226867610,15833067699006,3443620974793,2440571139839,1003049834954,12389446724213,12389446724213,0,4751220810840,208302838776,15833067699006,80335553760,,2182487794483,143141500,3497039984859,3914000000000,3914000000000,,600659672831,334652292404,275014060219,,24072239527,20502000000,849500000,849500000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2021,4,9519480785001,2524115312966,3455000000000,488926629172,2775533988246,275904854617,4398350543150,,3716965004749,209845313863,44656956639,251951205958,13917831328151,3205606226908,2152487519611,1053118707297,10712225101243,10712225101243,0,3084865990587,197436036059,13917831328151,137517046753,,2778813854584,0,3497039984859,3914000000000,3914000000000,,700468329150,124292938370,200133810219,,25697331132,20502000000,849874000,849874000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2021,3,7692277213018,2773726247311,2495000000000,383867457735,1757696486106,281987021866,4503808788839,,3830113123690,212340260991,45645956397,242984135755,12196086001857,3124875206808,2158584012045,966291194763,9071210795049,9071210795049,0,1460418021630,180869698822,12196086001857,131384957956,,1761381189909,17899000,3497039984859,3914000000000,3914000000000,,702607811807,366672903473,200605334035,,26673469210,20502000000,849874000,849874000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2021,2,7326135429603,2627446104955,2555000000000,335683291062,1498198311726,309807721860,4634857973685,,3961244728393,214835208122,45645956396,247465799375,11960993403288,3181267512333,2152828012302,1028439500031,8779725890955,8779725890955,0,1172659952471,177142863887,11960993403288,103774448149,,1509394367751,0,3497039984859,3914000000000,3914000000000,,802421329463,371268726874,230605334035,,31150678767,20502000000,846874000,846874000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2021,1,6451258851237,2358659878822,1905000000000,506442567804,1396454042201,284702362410,4858525783553,,4152010815931,217303036263,44245603946,280723799699,11309784634790,3160277775026,2186396236757,973881538269,8149506859764,8149506859764,0,549264022410,170319762757,11309784634790,271688362848,,1419290242237,29000000,3497039984859,3914000000000,3914000000000,,785428914259,269991712965,225871758751,,26399167174,20502000000,698374000,698374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2020,4,6309728805880,2279198585342,1935000000000,336257216799,1468360373620,290912630119,4988087332055,,4282892453351,219743745413,46554663546,284756871272,11297816137935,3048184100121,1980875146180,1067308953941,8249632037814,8249632037814,0,656838193887,162870769330,11297816137935,58161771022,,1494665449780,10000000,3497039984859,3914000000000,3914000000000,,899823999971,122950516714,149970666662,,30448054378,20502000000,698374000,698374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2020,3,6183205459219,2177345076822,1925000000000,406301895143,1401379909769,273178577485,5112541213735,,4395617735052,231913204033,46318105390,267206205290,11295746672954,3100790279323,2059517373009,1041272906314,8194956393631,8194956393631,0,599383522663,165649796371,11295746672954,20459621556,,1415267174024,20000000,3497039984859,3914000000000,3914000000000,,887832506712,59837871070,211067501325,,33660370217,20502000000,668374000,668374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2020,2,6593076231666,3311166583380,1145000000000,438380255564,1407010960825,291518431897,5234789088675,,4529088691711,234568274910,46318105390,263128493905,11827865320341,3536527503424,2399685950241,1136841553183,8291337816917,8291337816917,0,690145451046,171269291274,11827865320341,69375329199,,1421403190620,0,3497039984859,3914000000000,3914000000000,,982656798401,147900550582,185876133325,,27913137382,20502000000,668374000,668374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2020,1,6066634081243,2929191661594,1095000000000,418826465046,1332987565082,290628389521,5371700345574,,4657606664037,237194486320,45369527464,270525432047,11438334426817,3171066805764,2047878552483,1123188253281,8267267621053,8267267621053,0,670576874095,166767672361,11438334426817,155505120388,,1351004187005,11650000,3497039984859,3914000000000,3914000000000,,968720509024,125358093005,248115562255,,31486835060,20502000000,668396000,668396000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2019,4,5943942074804,2976952450033,1035000000000,289405734319,1350638678171,291945212281,5496454188790,,4790657948234,239820697731,45369527464,274100817512,11440396263594,3278960819006,2060801280762,1218159538244,8161435444588,8161435444588,0,566144654030,165367715961,11440396263594,37348595546,,1370295612901,54000000,3497039984859,3914000000000,3914000000000,,1063625393987,80837106240,177270899255,,30935743889,20502000000,658396000,658396000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2019,3,5469694715995,2329975677779,935000000000,309172864723,1618715086154,276831087339,5600345914693,,4919152391035,242483042771,46780351761,246646514823,11070040630688,3105032127146,1594241026045,1510791101101,7965008503542,7965008503542,0,371573595532,163511833413,11070040630688,50842783737,,1619405000934,88600000,3497039984859,3914000000000,3914000000000,,1044732975261,92841621506,189613425696,,33405319668,20502000000,853396000,853396000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2019,2,5372357261804,2299939617754,815000000000,349153022089,1615792073933,292472548028,5726187832492,,5050227110752,245145387813,46780351761,244317165931,11098545094296,3195318755007,1681535430973,1513783324034,7903226339289,7903226339289,0,308408585227,164894679465,11098545094296,53552759386,,1616636593732,0,3497039984859,3914000000000,3914000000000,,1091480554176,87277049768,181913425696,,33249586635,20502000000,853396000,853396000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2019,1,4931621871116,1717604529857,865000000000,465900058689,1538478657094,344638625476,5835822838646,,5160496691618,247778794322,46652969218,242393005296,10767444709762,2692940135910,1231923756015,1461016379895,8074504573852,8074504573852,0,475233394325,169348104930,10767444709762,73547145904,,1540471071865,35200000,3497039984859,3914000000000,3914000000000,,1082478129015,116390341197,199508710702,,36318762481,20502000000,853396000,853396000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2018,4,5172046948960,1716919348616,955000000000,520545713356,1662663084855,316918802133,5962209859178,,5313224552963,250383262298,46652969218,214512210279,11134256808138,2879246949837,1513850189527,1365396760310,8255009858301,8255009858301,0,657268539969,167818243737,11134256808138,78790739261,,1665129426404,33500000,3497039984857,3914000000000,3914000000000,,1031870914209,68643918032,201978485702,,23270193135,20502000000,858374000,858374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2018,3,5360727743271,2038572467467,870000000000,473927471871,1688517385335,289710418598,6265445573158,,5585299172070,253045607338,45711274663,251145965384,11626173316429,3476187306005,2030658447567,1445528858438,8149986010424,8149986010424,0,554518573118,165544362711,11626173316429,94354596081,,1688517385335,497470100,3497039984857,3914000000000,3914000000000,,1128459284964,228497459597,65517238667,,23140619821,20502000000,1313374000,1313374000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2018,2,4996746283697,1730539671826,870000000000,419499261780,1678973689637,297733660454,6036612825661,,4050671065739,255707952380,44842603121,254320471655,11033359109358,3024908118020,1879516014262,1145392103758,8008450991338,8008450991338,0,414993605363,163534311378,11033359109358,70639867997,,1678973689637,0,3497039984859,3914000000000,3914000000000,,851724102671,99889744493,65517238667,,24035568021,20502000000,1436934000,1436934000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2018,1,5254389037887,1913206656068,975000000000,345585064248,1718773239333,301824078238,6104103129570,,4156985166649,258341358889,47548335100,235211210071,11358492167457,3151178826473,2312115423046,839063403427,8207313340984,8207313340984,0,603814383682,173575882707,11358492167457,69129559577,,1718773239333,544343900,3497039984857,3914000000000,3914000000000,,636536666736,299710487274,0,,26883491739,20502000000,1444934000,1444934000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2017,4,5017087993696,2361887855663,895000000000,256516457348,1222968204548,280715476137,5247016579792,,1834693985228,260945826865,46684613638,241045869168,10264104573488,2220879729287,1417572897670,803306831617,8043224844201,8043224844201,0,442169277330,171132492276,10264104573488,94031112122,,1223013757447,0,3497039984857,3914000000000,3914000000000,,629383072193,138300964371,0,,30549534439,20502000000,2041734000,2041734000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2017,3,5727455202700,2935706917856,795000000000,569398331622,1160697927249,266652025973,4873620945027,,1811427122100,263608171905,45280597955,244131013085,10601076147727,2245518115162,1438992419028,806525696134,8355558032565,8355558032565,0,753452389185,172182568785,10601076147727,319437417683,,1161822802249,756688600,3497039984857,3914000000000,3914000000000,,627450164006,82678821107,0,,34870204335,20502000000,2061734000,2061734000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2017,2,5742834010313,2886356697619,575000000000,550950644910,1482133966678,248392701106,4694127945127,,1839387390859,266270516947,43853644051,170975061646,10436961955440,2205527452128,1447644186738,757883265390,8231434503312,8231434503312,0,632390307445,169121121272,10436961955440,238577184380,,1484311604683,0,3497039984857,3914000000000,3914000000000,,571307490184,53893270865,19200000000,,24998418874,20502000000,2105296000,2105296000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2017,1,5633167503092,3717933841483,35000000000,478357348121,1133170059148,268706254340,4408487484527,,1883231285960,268903923456,46029430009,172806986117,10041654987619,1609392885370,1154261660408,455131224962,8432262102249,8432262102249,0,823186388396,178983133316,10041654987619,287708851547,,1133170059148,222150000,3497209490799,3914000000000,3914000000000,,270412959580,34246679214,0,,27239815119,20502000000,2110296000,2110296000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2016,4,5815897194459,4098557036080,55000000000,512364640907,923155439979,226820077493,3752718352145,,1910477137280,281624932537,45339610487,163081198352,9568615546604,1352899449704,1159284251430,193615198274,8215716096900,8215716096900,0,612021699433,173771322872,9568615546604,357298450604,,924827026054,205800000,3497039984857,3914000000000,3914000000000,,0,42391537087,0,,29294044224,20502000000,2067606000,2067606000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2016,3,6842362296042,4923260836698,85000000000,808205668304,895941745659,129954045381,3317547511608,,1945101836961,284320507465,43871609823,161593505596,10159909807650,1267568579810,804748484107,462820095703,8892341227840,8892341227840,0,1286372559789,177969351377,10159909807650,494806905096,,895941745659,693486140,3495116226936,3914000000000,3914000000000,,0,49763706848,0,,25177790992,20502000000,2057606000,2057606000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2016,2,7170771761949,5143438505430,105000000000,829845083485,951022349852,141465823182,3207716976292,,2010741130950,287016082404,42300512847,160132578893,10378488738241,1665102389303,1248257554976,416844834327,8713386348938,8713386348938,0,1112936936096,172685853309,10378488738241,504878687272,,952346582101,0,3494880469795,3914000000000,3914000000000,,0,82610803915,132445241203,,22553479281,20502000000,2037606000,2037606000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2016,1,7350055272229,4995681250145,150000000000,818282233053,1241574641406,144517147625,2881201582926,,1760110316771,209875206399,45007077547,79814105449,10231256855155,1233722910852,773719961217,460002949635,8997533944303,8997533944303,0,1388805453998,181231612584,10231256855155,557921678286,,1245357741054,0,3494613787983,3914000000000,3914000000000,,126665078667,61817328473,0,,21535216623,20502000000,2029296000,2029296000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2015,4,8092915471067,5380048266789,390950000000,838285603309,1365359901358,118271699611,2769253656612,,1853675922763,213918863401,47372074705,86407218287,10862169127679,2315614273135,1779306321707,536307951428,8546554854544,8546554854544,0,1037094833535,191910567444,10862169127679,616989938785,,1369360058916,0,3498666363827,3800000000000,3800000000000,,230138981667,63651015476,2133324000,,23061447048,20502000000,22282745091,22282745091,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2015,3,7909141608946,5023257733216,380850000000,992191155764,1386618735463,126223984503,2705279098053,,1882672500631,216168046553,20166129714,74186021347,10614420706999,1190480801050,928103901281,262376899769,9423939905949,9423939905949,2038189054,1880598496577,224045633443,10614420706999,641507608343,,1387090596363,85000000,3498375216931,3800000000000,3800000000000,,211033595198,72527408603,42959708016,,26119600531,20502000000,19236902000,19236902000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2015,2,7405058555614,5327392852447,75000000000,612740962027,1250229579622,139695161518,2753800181596,,1942362735173,268847678939,51470141105,73040760211,10158858737210,1091423087453,926701527187,164721560266,9067435649757,9067435649757,2038189054,1524953572125,223526972059,10158858737210,96419663040,,1253823708988,0,3498034546575,3800000000000,3800000000000,,97593191732,68431085758,44759334911,,30346718754,20502000000,19226902000,19226902000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2015,1,7810360133279,5824213873374,76245382915,482014384036,1285456025036,142430467918,2761988943816,,2241287288669,271533829049,151747059859,95670864239,10572349077095,1157090592220,821485555905,335605036315,9194461861500,9194461861500,2397482187,1874977962765,0,10572349077095,99184045931,,1287024832890,0,3498204046604,3800000000000,3800000000000,,1125866779,48263028924,28560538262,,36509081318,21375765094,1749902000,1749902000,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2014,4,7199872923020,5078299954021,76245382915,404397880251,1491901174015,149028531818,2910579896563,,2295454203726,274190461027,231136177819,109799053991,10110452819583,1104454156126,1042294440372,62159715754,8789197333321,8789197333321,2397482187,1470938657947,0,10110452819583,88841597580,,1492182549952,1675791124,2527751504123,3800000000000,3800000000000,,1125866779,39360737225,93520912889,,43566513172,22175765094,0,0,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2014,3,7823927076341,4959192152995,578053298732,550333730397,1509220174081,227127720136,2941212342024,,2254891368259,276906129260,326305364028,83538784084,10765139418365,1339316137782,1306201045310,33115092472,9207728867958,9207728867958,977787044,1897158481097,0,10765139418365,278268984479,,1511354548189,4936242234,2526156314757,3800000000000,3800000000000,,5045929728,114812372089,28229366395,,48275225161,800000000,0,0,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-429303607,,
DPM,2014,2,7258710660425,3798920425185,1473053298732,375837199879,1412069401164,198830335465,3092077336872,,2272776427764,279621797504,455426737203,84252374401,10350787997297,1142297480560,1106928277030,35369203530,8995478561243,8995478561243,977787044,1685051903991,0,10350787997297,163067691184,,1415694215484,5346937924,2526156314757,3800000000000,3800000000000,,5045929728,47904035569,27998735120,,48895670478,78748833015,0,0,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
DPM,2014,1,7712310401110,4106929774584,1735734979643,325861363941,1374192744909,169591538033,3175416839352,,2322228971408,282307947614,483247438322,87632482008,10887727240462,1929885597750,1903718966689,26166631061,8737821316647,8737821316647,977787044,1427873090822,0,10887727240462,74190089033,,1380228672694,4523351950,2526156314757,3800000000000,3800000000000,,3053298732,47653023993,25969417521,,55032973910,77875067921,0,0,DPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
