mã cổ phiếu,năm báo cáo,kỳ báo cáo,lợi nhuận/lỗ trước thuế,khấu hao và phân bổ,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ thanh lý tài sản cố định,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,lợi nhuận hoạt động trước thay đổi vốn lưu động,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,luồng tiền thuần từ hoạt động kinh doanh,chi mua tài sản cố định,thu từ thanh lý tài sản cố định,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,chi trả cổ tức,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,lợi nhuận từ các hoạt động khác,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua lại cổ phiếu,thu nhập từ lãi và cổ tức,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
VPB,2015,2,,,,,,,,2422905000000,,,,,,,,,1805180000000,-39678000000,24343000000,,,-42500000000,43800000000,0,-13965000000,2019690000000,,,,0,2019690000000,3810905000000,9368339000000,-114009000000,13065235000000,60404000000,1805180000000,0,,,,,
VPB,2015,1,,,,,,,,1221754000000,,,,,,,,,-39280000000,-40845000000,0,,,42500000000,0,0,1585000000,0,,,,0,0,-37695000000,9292025000000,114009000000,9368339000000,23075000000,-39280000000,0,,,,,
VPB,2014,4,,,,,,,,296488000000,,,,,,,,,2474125000000,185859000000,-1381000000,,,-1221151000000,0,1814000000,-1034859000000,0,,,,0,0,1439266000000,7810065000000,42694000000,9292025000000,-51519000000,2474125000000,0,,,,,
VPB,2014,3,,,,,,,,-89038000000,,,,,,,,,443374000000,-115286000000,2893000000,,,0,0,3358000000,-110613000000,0,,,,0,0,332761000000,7487005000000,-9701000000,7810065000000,22097000000,443374000000,0,,,,,
VPB,2014,2,,,,,,,,908133000000,,,,,,,,,-5442592000000,-155346000000,383000000,,,0,0,3542000000,-151508000000,0,,,,0,0,-5594100000000,13116640000000,-35535000000,7487005000000,17774000000,-5442592000000,0,,,,,
VPB,2014,1,,,,,,,,88761000000,,,,,,,,,7658235000000,-12172000000,0,,,0,0,2000000,-12171000000,0,,,,0,0,7646064000000,5468034000000,2542000000,13116640000000,4459000000,7658235000000,0,,,,,
VPB,2013,4,,,,,,,,1042400000000,,,,,,,,,-10196871000000,-91636000000,11487000000,,,140000000,0,-31982000000,-104502000000,0,,,,0,0,-10301373000000,15743489000000,25918000000,5468034000000,75188000000,-10196871000000,0,,,,,
VPB,2013,3,,,,,,,,735652000000,,,,,,,,,-199753000000,-10272000000,-10578000000,,,-3331000000,0,32843000000,16640000000,2500000000000,,,,0,2500000000000,2316887000000,13425433000000,1169000000,15743489000000,26158000000,-199752000000,-1000000,,,,,
VPB,2013,2,,,,,,,,620055000000,,,,,,,,,676690000000,10382000000,3089000000,,,-1302000000,0,10507000000,21609000000,0,,,,0,0,698299000000,12728568000000,-1434000000,13425433000000,-29681000000,676716000000,-26000000,,,,,
VPB,2013,1,,,,,,,,204179000000,,,,,,,,,-5212436000000,-21918000000,0,,,0,0,260000000,-21328000000,0,,,,0,0,-5233764000000,17987985000000,-25653000000,12728568000000,30722000000,-5212436000000,0,,,,,
VPI,2025,1,158786283103,9444583181,-6094186689,,,-150732954770,21822714315,33226439140,849062915208,-703580282960,75670919043,-2646658509,-80668577796,-30113544696,0,0,140951209430,-2474927250,-312793000000,22910000000,0,-494599697565,333000000000,30662208097,-423295416718,2800000000,935413474749,-415357063132,,-123333333,522733078284,240388870996,497531322936,0,737920193932,,,,,,,,
VPI,2024,4,120154418011,9527025567,13015982910,,,-89647791143,14356821693,67406457038,94728489125,482407472784,53905401524,15173925424,-190384627958,8866070578,0,0,532103188515,2355761136,0,-285496313529,511645720000,-4000439176,0,60329763186,284834491617,0,560029599346,-979052411607,,0,-419022812261,397914867871,99616455065,0,497531322936,,,,,,,,
VPI,2024,3,123736758176,9584379306,-8246177780,,,-30503377391,24703169622,119274751933,-268727193122,388539681995,78181219616,-3114552118,37406838381,-10110758240,0,0,341449988445,-11896166256,0,130382764973,-363369000000,-12795279768,0,77947984890,-179729696161,4500000000,317785062469,-819826343656,,0,-497541281187,-335820988903,435437443968,0,99616455065,,,,,,,,
VPI,2024,2,24165365690,9602981540,-7728229036,,,-43095615655,26298081280,9242583819,-687375263570,-160139346268,680108673199,5687835151,-96104595154,-1525747732,0,0,-250105860555,24874602140,0,-81521000000,498190000000,-19750000000,0,-1267103138,420526499002,0,143069098926,-451064216959,,0,-307995118033,-137574479586,573011923554,0,435437443968,,,,,,,,
VPI,2024,1,72362045568,9541490480,-819877569,,,-190024455138,128036957758,19096161099,635006423095,-29309202708,-1021965268990,3774150239,-67583333500,-24099861532,0,0,-485080932297,-40680521499,0,-256914000000,0,0,12282244215,8052453905,-277259823379,0,1510311873599,-366359277679,,0,1143952595920,381611840244,191400083310,0,573011923554,,,,,,,,
VPI,2023,4,15776102849,12531875564,5667362367,,,-34968354467,103723705997,102730692310,-14688453395,-1646874665032,1179579204544,14309125580,-103937072410,-2700120308,0,0,-471581288711,-24259948733,0,-177102000000,137484263879,-16000000000,0,45241357523,-34636327331,0,897200924769,-379175634477,,0,518025290292,11807674250,183889263125,0,195696937375,,,,,,,,
VPI,2023,3,51193960292,11443231370,-819877569,,,-35334335391,80387022804,106870001506,20467578339,-75034556844,-329560915332,15848298164,-53452124076,-22966606127,0,0,-337828324370,-2841546752,0,-20022000000,45394945000,-150000000,196500000000,1162388611,220043786859,0,178156861006,-104132036639,,0,74024824367,-43759713144,227648976269,0,183889263125,,,,,,,,
VPI,2023,2,168655772941,12393496738,9389389096,,,-29822349563,154109565034,314725874246,408876677023,13110814414,-1027049083596,32654041751,131060356480,-7478162234,0,-60000000,-134159481916,-18851507068,0,18710202845,366810797155,-444299999998,0,-19446550829,-97077057895,0,168894324209,-82990775028,,-767577903,85135971278,-146100568533,373749544802,0,227648976269,,,,,,,,
VPI,2023,1,399201614066,11470723832,-819877569,,,-42680670939,126120470535,493292259925,-374231148482,-70259937691,536901943804,-9597600642,-238846337604,-148285778595,0,0,188973400715,-8604157422,0,-135173202845,65100000000,-11697571002,0,40300819236,-50074112033,0,73832642082,-85429869065,,-241999617000,-253596843983,-114697555301,488447100103,0,373749544802,,,,,,,,
VPI,2022,4,203372790421,16407139410,116613197878,,,-33905079964,57109729889,359597777634,701607876190,-20122970020,69025372321,-2671114487,-16920223143,-5703385365,0,0,1084813333130,-412598919392,0,-327221334806,56709548330,0,0,53723188302,-629387517566,0,172431027940,-427906837395,,0,-255475809455,199950006109,298793866629,0,498743872738,,,,,,,,
VPI,2022,3,111942852625,6347849869,1,,,-29774717519,67440590823,155956575799,360291599555,-160192943109,358168844637,9086848919,-38445226227,-6243195213,19869840,18595501,678660969702,-356344391328,0,-113248619073,66000000000,-600000004,5250000000,2046528629,-396896481776,0,72953687305,-338588322802,,0,-265634635497,16129852429,282664014200,0,298793866629,,,,,,,,
VPI,2022,2,260671997507,7364205174,7623529806,,,-55780729967,23166251139,243045253659,-353233394805,155978360053,118125961446,26870835812,-91026990883,1723113874,0,-6435001,101476704155,-162300541422,0,-160578314451,0,-250316574238,98261451068,8914648297,-466019330746,142000000000,287699747620,-201873039928,,0,227826707692,-136715918899,419379933099,0,282664014200,,,,,,,,
VPI,2022,1,85210227054,4962293162,0,,,-21876667350,45945161643,114241014509,220708315712,-649331951265,-731707353340,48633800576,-79136892104,-31915811367,0,-12160501,-1108521037780,-222770075725,0,-433500000000,47926272874,-240307566001,0,7100447565,-841550921287,0,1359001868523,-112275818756,,0,1246726049767,-703345909300,1122725842399,0,419379933099,,,,,,,,
VPI,2021,4,266014443127,5094540305,43062672229,,,-31689241191,23290714372,305773128842,1525602666461,-822847867043,-993232636364,201142989770,-27634271222,-20838893970,0,0,167965116474,-60493379711,0,-42926272874,15000000000,-185370000000,0,52432747450,-221356905135,0,1300905225901,-456792083252,,0,844113142649,790721353988,332004488116,0,1122725842104,,,,,,,,
VPI,2021,3,81811189688,5104790277,0,,,-62840331790,25246266021,49321914196,-73836671842,-79849819897,-266186734843,-3917752428,3768902868,-8610010787,0,-36654539,-326331525109,-350105220260,883864646,0,33000000000,454869458560,-42099481704,90399399325,186948020567,0,163204463699,-317388996739,,0,-154184533040,-293568037582,625572525698,0,332004488116,,,,,,,,
VPI,2021,2,34975394252,5010265435,7000000000,,,-35687710021,26154516810,37452466476,421898157038,-94002707146,-112789422654,-10875060174,-11924959586,3087563961,0,10154539,179840890291,-115348081430,377272727,0,16500000000,-454044458560,42099481704,7533206153,-502882579406,0,574257038653,-342772211099,,0,231484827554,-91556861561,717129387259,0,625572525698,,,,,,,,
VPI,2021,1,14882880955,5019083987,0,,,-29341108600,39448416398,30009272740,1441079142,-246064376858,406850740039,-12081133490,-48781533291,-95845370039,0,-10154539,35518523704,-52602742343,0,0,79772328767,-268575000000,0,5422756839,-235982656737,0,216548296471,-329506668084,,0,-112958371613,-313422504646,1030551891905,0,717129387259,,,,,,,,
VPI,2020,4,251074113889,4852160720,819877569,,,-76688875024,151799723763,331857000917,169883054469,723356874264,399768642435,-7900121592,-37140932317,-17720440678,0,0,1562104077498,-102615587353,3285461397,382427671233,0,-406567404026,0,-1867332384,-125337191133,-225000000000,316373867038,-938725401489,,0,-847351534451,589415351914,441136539992,0,1030551891906,,,,,,,,
VPI,2020,3,100780212190,4943148034,0,,,18488884603,-52817015198,71395229629,487533168722,-582502586590,221784294228,-56980385472,-56817095752,-615387341,0,-25809741,83771427683,58745219216,1403772728,-547660000000,128960000000,-17000000000,0,8610604778,-366940403278,225000000000,735832735990,-862554814443,,0,98277921547,-184891054048,626027594040,0,441136539992,,,,,,,,
VPI,2020,2,36032306755,8796086058,-1941159692,,,-29287231425,95172479252,108772480948,-394326428617,196887322750,262950081088,-65576939090,-41183867863,-13137467438,0,0,54385181778,-166049778997,50772727,166800000000,-125665067427,0,0,6024645598,-118839428099,0,220683966599,-333185462238,,0,-112501495639,-176955741960,802983336000,0,626027594040,,,,,,,,
VPI,2020,1,4009618044,3697838997,0,,,-20478377523,8185728553,-4585191929,24633394483,-70706310212,751974970656,-7993277339,-70202105258,-110974821802,0,0,512146658599,-1793553540,0,-171000000000,171000000000,0,0,5627427579,3833874039,0,428760515467,-792258110722,,0,-363497595255,152482937383,650500398617,0,802983336000,,,,,,,,
VPI,2019,4,601140768113,-7325750042,52241923088,,,-20893858926,70266856221,717184080180,-1379066904654,946549011628,511569884315,-395400841768,-154634602273,-4300277883,0,71900000,241972249545,333664879926,0,72800000000,20500000000,4576930999,-335000000000,11441851471,107983662396,0,430653790382,-710954626419,,0,-280300836037,69655075904,580845322713,0,650500398617,,,,,,,,
VPI,2019,3,24837027052,4972077177,0,,,-12766255716,22415880710,39458729223,531086306883,-133572139224,112771578652,-21381431886,-42077415515,-5180298042,0,-71900000,481033430091,-538031329266,0,-106000000000,0,-6638616843,0,-206185591,-650876131700,0,728057552894,-107490188720,,-256000000000,364567364174,194724662565,386120660148,0,580845322713,,,,,,,,
VPI,2019,2,25055953711,5146723207,0,,,-14939608090,53729721984,68992790812,-188828536834,-532630909461,-69189322504,-59340087132,-13544373395,-1909908315,0,0,-796450346829,42688224418,0,-458000000000,17200000000,-5154249156,414000000000,6875911822,17609887084,0,1496234965639,-463403499480,,0,1032831466159,253991006414,132129653539,195,386120660148,,,,,,,,
VPI,2019,1,2244579642,2361017377,0,,,-11910920854,8015235574,709911739,-161899304092,7641690495,-450703325913,-2747041875,-28008747493,-96433483562,0,0,-731440300701,-59262007471,0,0,180283150000,-17177700000,0,771803565,104615246094,0,1222325089915,-558727085126,,0,663598004789,36772950182,95356703552,-195,132129653539,,,,,,,,
VPI,2018,4,389577171489,-1050274300,10355035750,,,-247856801575,26151823707,177176955071,-426049757539,-1073287645758,1433446327844,-6852986485,-15140762419,-26281779690,0,0,63010351024,-269749300058,0,-288283150000,81000000000,-355063772286,0,609799593,-831486422751,13750000000,1296156013176,-486025056250,,0,823880956926,55404885199,39951818353,0,95356703552,,,,,,,,
VPI,2018,3,152636093190,2081823998,0,,,-10107331511,0,144610585677,-264419010424,116221566433,-382642214427,136682979,-9905043200,0,0,499767795,-395497665167,-211767848031,0,-170000000000,20000000000,-2500000000,12240000000,350071308,-351677776723,34640000000,715791030924,-32994035765,,0,717436995159,-29738446731,69690265084,0,39951818353,,,,,,,,
VPI,2018,2,1164819737,862031827,0,,,-7883956666,8027005803,2169900701,-96396736476,-29625239603,-38356259642,-295981491,-7523908830,-440224713,0,-492767795,-170961217849,-60917548262,7996000000,0,1000000000,-1080000000,87386644500,1099740954,35484837192,0,226840689886,-104073580857,,0,122767109029,-12709271628,82399536712,0,69690265084,,,,,,,,
VPI,2018,1,6008398743,653502745,0,,,-964587351,1476853522,7174167659,-89675113694,-9767965525,-89540190663,-655841146,-1476853522,-63081188976,0,-7000000,-247029985867,-6947946671,-5000000000,0,0,-1080000000,17088000000,964587351,5024640680,0,163805200718,-165079151728,,0,-1273951010,-243279296197,325678832909,0,82399536712,,,,,,,,
VPI,2017,4,208411313068,335282235,0,,,-75525580935,3083895521,136304909889,180000973232,190206067904,56648415607,-978235675,-11289439654,68413559381,0,-72705213609,546601037075,-87043703536,0,0,0,-164753732789,16535000000,3704443700,-231557992625,93160000000,102922996000,-197787366405,,-179408600000,-181112970405,133930074045,191748780839,0,325678854884,,,,,,,,
VPI,2017,3,22054646454,623250790,0,,,-885871874,9249679845,31041705215,-489538781963,-276141002635,-227061372966,-809404435,-9647488064,-60325797657,0,0,-1032482142505,-1318000000,0,-1000000000,1825000000,-278006400000,127895000000,118942111,-150485457889,975742000000,968524909080,-641056644181,,-68172000000,1235038264899,52070664505,139678116334,0,191748780839,,,,,,,,
VRE,2025,1,1475999000000,346476000000,10874000000,0,,-624898000000,148520000000,1373771000000,-17215000000,21097000000,-1692000000,-27775000000,-119196000000,-1076603000000,0,,152387000000,-169202000000,179000000,-3408879000000,3408879000000,0,0,53463000000,-115560000000,0,0,0,-5349000000,0,-5349000000,31478000000,2884680000000,,2916158000000,,,,0,,,,
VRE,2024,4,1370326000000,353691000000,54515000000,47472000000,,-547306000000,147490000000,1426188000000,-270719000000,-43800000000,-24910000000,31465000000,-123506000000,0,0,,994718000000,-2343371000000,230000000,-2428453000000,6430025000000,0,-3865560000000,165601000000,-2041528000000,0,995040000000,-485080000000,-5349000000,0,504611000000,-542199000000,3426879000000,,2884680000000,,,,0,,,,
VRE,2024,3,1118747000000,352651000000,68090000000,24911000000,,-385597000000,139906000000,1318708000000,-176203000000,-22616000000,-109426000000,-22808000000,-112916000000,-1629000000,0,,873110000000,-989133000000,3098000000,-4984000000,-1515560000000,0,3865560000000,196551000000,1555532000000,362000000,0,0,-5350000000,0,-4988000000,2423654000000,1003225000000,,3426879000000,,,,0,,,,
VRE,2024,2,1276824000000,340927000000,64364000000,-718000000,,-420065000000,138247000000,1399579000000,-5951989000000,282212000000,2930062000000,6976000000,-105854000000,-1211688000000,0,,-2650702000000,-395572000000,27000000,0,903510000000,0,0,230612000000,738577000000,0,-700000000,0,-5349000000,0,-6049000000,-1918174000000,2921399000000,,1003225000000,,,,0,,,,
VRE,2024,1,1367432000000,331835000000,52426000000,0,,-439256000000,140458000000,1452895000000,-9096000000,129151000000,154458000000,-15847000000,-109539000000,-61039000000,0,,1540983000000,-464369000000,7674000000,-2908222000000,612050000000,-352000000,0,37435000000,-2715784000000,0,0,0,-5349000000,0,-5349000000,-1180150000000,4101549000000,,2921399000000,,,,0,,,,
VRE,2023,4,1353140000000,354339000000,58225000000,0,,-340972000000,74129000000,1498861000000,-1110118000000,151334000000,-190568000000,40005000000,-65057000000,-64394000000,0,,260063000000,-6299062000000,810659000000,1967824000000,-2935375000000,1956182000000,-550416000000,348783000000,-4701405000000,0,1782123000000,0,-5349000000,0,1776774000000,-2664568000000,6766117000000,,4101549000000,,,,0,,,,
VRE,2023,3,1655773000000,366316000000,28109000000,0,,-301542000000,75889000000,1824545000000,-259160000000,665661000000,-853104000000,30288000000,-57316000000,-299157000000,0,,1051757000000,-72156000000,5052000000,-1963362000000,11930000000,0,0,222816000000,-1795720000000,0,0,0,-5350000000,0,-5350000000,-749313000000,7515430000000,,6766117000000,,,,0,,,,
VRE,2023,2,1268392000000,362055000000,562000000,0,,-278316000000,80000000000,1432693000000,-17347000000,-24124000000,-27546000000,31712000000,-86860000000,-210918000000,0,,1097610000000,-24810000000,1245000000,0,0,0,-1081000000,202590000000,177944000000,0,0,-1050000000000,-5349000000,0,-1055349000000,220205000000,7295225000000,,7515430000000,,,,0,,,,
VRE,2023,1,1248782000000,371221000000,542000000,0,,-223816000000,100408000000,1497137000000,92943000000,-249323000000,262751000000,-35172000000,-83906000000,-1848000000,0,,1482582000000,-1925740000000,0,0,0,0,544849000000,179235000000,-1201656000000,0,0,0,-5349000000,0,-5349000000,275577000000,7019648000000,,7295225000000,,,,0,,,,
VRE,2022,4,1022487000000,379539000000,11740000000,0,,-200941000000,92124000000,1304949000000,-98323000000,-59942000000,1540257000000,-164139000000,-73782000000,87759000000,0,,2536779000000,-77933000000,336000000000,-7718000000,6961000000,0,0,113058000000,370368000000,0,0,0,-21397000000,0,-21397000000,2885750000000,4133898000000,,7019648000000,,,,0,,,,
VRE,2022,3,989990000000,369244000000,-11246000000,0,,-130364000000,89433000000,1307057000000,-68533000000,-43587000000,-25408000000,-18962000000,-88719000000,-49324000000,0,,1012524000000,-2128247000000,2418000000,0,200191000000,0,0,135581000000,-1790057000000,2000000,0,0,10698000000,0,10700000000,-766833000000,4900731000000,,4133898000000,,,,0,,,,
VRE,2022,2,959465000000,355256000000,3380000000,0,,-104396000000,88086000000,1301791000000,-258486000000,-24325000000,-94038000000,2417000000,-76452000000,-96002000000,0,,754905000000,102993000000,8000000,304000000,0,0,0,164676000000,267981000000,0,0,0,-10698000000,0,-10698000000,1012188000000,3888543000000,,4900731000000,,,,0,,,,
VRE,2022,1,500680000000,347891000000,21805000000,0,,-102854000000,89512000000,857034000000,206171000000,51702000000,-135889000000,12759000000,-86818000000,-101442000000,0,,803517000000,-434963000000,0,-101980000000,295000000000,0,0,29909000000,-212034000000,0,0,0,0,0,0,591483000000,3297060000000,,3888543000000,,,,0,,,,
VRE,2021,4,180713000000,362639000000,81917000000,0,,-46030000000,93444000000,672683000000,362555000000,-303115000000,-217529000000,47546000000,-79952000000,-115888000000,0,,366300000000,22561000000,449242000000,-408395000000,100000000000,0,0,77857000000,241265000000,0,0,0,0,0,0,607565000000,2689495000000,,3297060000000,,,,0,,,,
VRE,2021,3,48354000000,368766000000,36718000000,0,,-78188000000,88352000000,464002000000,-327727000000,13801000000,-15693000000,10196000000,-94164000000,-168966000000,0,,-118551000000,-95154000000,-1000000,0,500000000000,0,0,83350000000,488195000000,0,0,0,10698000000,0,10698000000,380342000000,2309153000000,,2689495000000,,,,0,,,,
VRE,2021,2,483399000000,375274000000,8142000000,0,,-122495000000,151082000000,895402000000,81950000000,4919000000,271952000000,14946000000,-140001000000,0,0,,1129168000000,-1113381000000,1000000,0,1685000000000,0,0,155611000000,727231000000,0,0,-2550000000000,-10698000000,0,-2560698000000,-704299000000,3013452000000,,2309153000000,,,,0,,,,
VRE,2021,1,979811000000,374875000000,17037000000,0,,-98576000000,153298000000,1426445000000,-482070000000,233676000000,-438483000000,71874000000,-205582000000,-298836000000,0,,307024000000,-381308000000,465820000000,-1850000000000,1386000000000,0,0,85009000000,-294479000000,0,0,-50000000000,0,0,-50000000000,-37455000000,3050907000000,,3013452000000,,,,0,,,,
VRE,2020,4,1211053000000,365823000000,-3696000000,0,,-81348000000,161339000000,1653171000000,161035000000,683907000000,-1387374000000,88014000000,-88995000000,-303717000000,0,,806041000000,-63754000000,0,2631000000,0,0,0,90479000000,29356000000,0,-10007000000,0,0,0,-10007000000,825390000000,2225517000000,,3050907000000,,,,0,,,,
VRE,2020,3,716426000000,376220000000,2656000000,0,,-76789000000,124676000000,1143189000000,-144910000000,-192886000000,140213000000,7388000000,-176624000000,-142933000000,0,,633437000000,-2707514000000,-111000000,-1828567000000,0,0,0,97563000000,-4438629000000,0,1915245000000,0,10212000000,0,1925457000000,-1879735000000,4105252000000,,2225517000000,,,,0,,,,
VRE,2020,2,445767000000,365361000000,1498000000,0,,-57553000000,98889000000,853962000000,-773642000000,-36227000000,1145903000000,-12387000000,1000000,-1202000000,0,,1176408000000,-1122387000000,111000000,0,950000000000,0,0,41708000000,-130568000000,0,1015245000000,0,-10212000000,0,1005033000000,2050873000000,2054379000000,,4105252000000,,,,0,,,,
VRE,2020,1,619476000000,369018000000,1497000000,0,,-47014000000,78682000000,1021659000000,-22593000000,17211000000,580647000000,-32248000000,-131452000000,-144953000000,0,,1288271000000,-386149000000,0,-1050000000000,800000000000,0,0,13913000000,-622236000000,0,0,0,0,0,0,666035000000,1388344000000,,2054379000000,,,,0,,,,
VRE,2019,4,1111190798290,391148743459,2239124387,0,,-47480654682,79191842282,1536290029297,534045632767,-71049616824,-921748575742,45067030884,-218988090,-170311698949,0,,952073813343,-626265922820,1608521190217,88684,0,0,-96000000000,121076764511,1007332120592,0,0,0,0,-343229,-1954258343229,5147590706,1383196409294,,1388344000000,,,,-1954258000000,,,,
VRE,2019,3,901124903752,321103609295,2417121364,0,,-60445901973,74460048430,1238659780868,22460798862,-34686374088,-117706406248,20880659193,-130997997928,-134493664802,0,,864116795857,-336514126609,2698550,-9232453749,130000000000,0,96000000000,23719155585,-96024726223,0,0,0,0,-87274971143,-87274971143,680817098491,702379310803,,1383196409294,,,,0,,,,
VRE,2019,2,787797510257,384544247098,1903776301,0,,-68865085569,72880845064,1178261293151,-372612158533,-44473171388,198130474829,18618119284,-169054,-143354683730,0,,834569704559,-724867311042,487111233,-24708634935,1650000000000,0,0,218231382664,1119142547920,0,0,0,0,-2363940685628,-2363940685628,-410228433149,1112607743952,,702379310803,,,,0,,,,
VRE,2019,1,777838787701,350527400148,1622977948,0,,-79560357776,72474264224,1122903072245,86125726904,82557162300,-58053492839,24227190639,-126813844928,-214690952519,0,,916254861802,-2254787639529,0,0,0,0,0,19759697240,-2235027942289,0,0,0,0,0,0,-1318773080487,2431380824439,,1112607743952,,,,0,,,,
VRE,2018,4,903226911680,318850385072,12959810578,0,,-88580076549,86348208071,1232805238852,50511030919,595252511443,-388387598680,-6571241022,-538949582,-168213187708,0,,1314857804222,-724100158973,583486150434,-685953287489,469577854,-2000000000,-548305307561,167921252346,-1208481773389,0,0,0,0,0,0,106376030833,2325004793606,,2431380824439,,,,0,,,,
VRE,2018,3,675482265107,302767892268,-27672970735,0,,-95511838368,57175075903,912240424175,-29398149917,981166708249,-268234097615,65718650235,-136130718331,-78993393677,0,,1446369423119,-758410253021,-483870037785,0,0,0,548305307561,40328881967,-653646101278,0,0,0,0,0,0,792723321841,1532281471765,,2325004793606,,,,0,,,,
VRE,2018,2,772024294616,275953144530,14339470495,0,,-147205164924,100426744267,1015538488984,-108023810942,-335794492032,233178860600,-24737435352,-101900392780,-120742364303,132200000000,,689718854175,-940513353316,485859121694,0,2658798917095,0,136694692439,297212822529,2638052200441,0,0,-3200000000000,0,0,-3200000000000,127771054616,1404510417149,,1532281471765,,,,0,,,,
VRE,2018,1,702051870224,259427905031,2949458580,0,,-186563425859,131320985678,909186793654,345273511547,-152731679130,-611975755875,-51495791697,-122175000000,-193293460636,0,,122788617863,-154909596766,0,0,0,0,0,15102164171,-139807432595,0,0,0,0,0,0,-17018814732,1421529231881,,1404510417149,,,,0,,,,
VRE,2017,4,659739572053,244805814435,1443640628,0,,-122631789280,128434159902,911791397738,-41504877104,56115542228,79245435628,-134482293340,-132226881071,-69999536471,0,,668938787608,-445739897509,0,-1832457281075,0,0,50000000000,360048702802,-1868148475782,0,0,-47038260825,0,405159000000,358120739175,-841088948999,2262618180880,,1421529231881,,,,0,,,,
VRE,2017,3,449719724903,257482366105,-4319287095,400000000,,-145684811424,138733929485,696331921974,-27412017413,-788150986367,1642800586405,-56270151782,-154555665353,-74683837565,0,,1238059849899,-6298563096344,0,-827822233,-10333822101,0,3493335000000,966301046558,-1850088694120,0,62000000,-1324000000,0,-1666713061645,-1668225075408,-2280253919629,4542872100509,,2262618180880,,,,-250013763,,,,
VRE,2017,2,272464329228,233241885345,10638930006,-400000000,,79647511018,132234118817,727826774414,33038968820,-409173716967,117188429124,108923298979,-171679810723,-50158555462,0,,355965388185,-97130321328,9933583949,-58896443453,85027910267,0,33565090414,159035800703,131535620552,0,1860055470,-662000000,0,0,1198055470,488699064207,4054173036302,,4542872100509,,,,0,,,,
VSC,2025,1,135012891213,82825142594,-15056570039,-237887329,,-19474734949,35774835950,218843677440,17509841267,1739571681,53594943286,3724071798,-48580953466,-36090348891,0,0,65032968255,-152710758952,0,0,113600000000,-3080000000,2002500000,19474734949,-20713524003,127040000000,422567768100,-257372924246,0,0,292234843854,336554288106,546631384396,237887329,883423559831,,,,,,,,
VSC,2024,4,218121140771,-631130822264,44502821575,-2503398215,,-1310612471243,40419470532,-1641203258844,-779997876365,-102897380,-466933419385,166228415333,-6796641631,-40946649680,0,-18304055661,-2622163522534,3857295174643,391975462,-333260000000,225702292727,-2649855666721,949222531463,-11212967126,2038283340448,-200055350000,971484358387,-537303978448,-986941908,294105350000,527243438031,-56636744055,600764730236,2503398215,546631384396,,,,,,,,
VSC,2024,3,103485081205,811654427814,26603076146,2673424273,,1104190378121,30478326852,2079084714411,832374712927,-9435995600,466049766022,-129434738735,-31358704137,-6504662808,0,7416523559,2525334160604,-3860545909037,0,45000000000,-199702292727,1581000000000,31906465218,24278632295,-2378063104251,200055350000,1941888490305,-2015383568838,493470954,-326555350000,-199501607579,-52230551226,655668705735,-2673424273,600764730236,,,,,,,,
VSC,2024,2,113046959257,35459655848,31826592958,-2673424273,,-13495783340,38634801259,202798801709,-85953372990,109923980,32842077703,-2517355628,-95141826676,-29149694271,0,-17883203869,-24578228594,-7943081715,0,125614714686,361816299943,-1581000000000,216207541998,13417130901,-871887394187,1333956420000,54130467184,-291176998332,-493470954,-103655095200,992761322698,96295699917,556699581545,2673424273,655668705735,,,,,,,,
VSC,2024,1,89924660829,38247167495,236657042,356746528,,0,57616803827,186382035721,-12791189506,487311269,-32608450547,9720917935,-229401125,-12814036598,0,-2965637548,135181549601,-3569949663,0,-170614714686,86000000000,0,0,6453702851,-81730961498,0,173923310487,-40823844875,0,0,133099465612,186550053715,370506274358,-356746528,556699581545,,,,,,,,
VSC,2023,4,96032670191,18874005841,2628687045,-141382227,,-32958980307,239442684286,323877684829,-44323685765,-698547060,114834801238,17116829057,-406610959,-23017008789,0,-12777770915,374605691636,-44197195902,464804091,-426726024757,415536439500,191282493805,0,-50065953882,86294562855,-121262450000,-34050718710,-173667950331,0,-70389095200,-399370214241,61530040250,308834851881,141382227,370506274358,,,,,,,,
